t,f_total,k_0,k_1,k_2,k_3,k_4,k_5,k_6
36,1.2756084227054505e-02,1.3424226793598254e-03,2.5502713543332084e-03,2.9271521915770820e-03,2.6755473785958221e-03,1.9597742141569761e-03,1.0449842377013813e-03,2.5593217133020984e-04
37,1.2354850563812969e-02,1.3000846731673810e-03,2.4694952897672713e-03,2.8337272379134275e-03,2.5903331019450368e-03,1.8985955812623001e-03,1.0136786159420203e-03,2.4893606381553234e-04
38,1.1965003422290840e-02,1.2588512438880333e-03,2.3909638464803913e-03,2.7431144260262183e-03,2.5077355691193555e-03,1.8391586178259504e-03,9.8312093440011575e-04,2.4205878455077655e-04
39,1.1586424148696919e-02,1.2187333783106030e-03,2.3146656743344711e-03,2.6552522806849868e-03,2.4276870377635479e-03,1.7814437696906495e-03,9.5332983806178419e-04,2.3531216985087739e-04
40,1.1218957273960519e-02,1.1797338249654281e-03,2.2405800039912104e-03,2.5700775115861585e-03,2.3501199061155623e-03,1.7254256186057021e-03,9.2431549862325726e-04,2.2870491007320000e-04
41,1.0862418446263917e-02,1.1418486915994084e-03,2.1686785031483171e-03,2.4875254974497350e-03,2.2749669360814791e-03,1.6710742810156676e-03,8.9608138166230990e-04,2.2224315530700023e-04
42,1.0516600975431266e-02,1.1050687633568882e-03,2.0989268278607406e-03,2.4075307247502491e-03,2.2021614493699790e-03,1.6183565289459821e-03,8.6862567110463382e-04,2.1593101004279392e-04
43,1.0181281225367548e-02,1.0693805904393259e-03,2.0312859171196180e-03,2.3300271789018167e-03,2.1316374980650198e-03,1.5672366879645088e-03,8.4194241634939510e-04,2.0977093652786391e-04
44,9.8562230507771055e-03,1.0347673852893560e-03,1.9657130714139091e-03,2.2549486882612207e-03,2.0633300112034175e-03,1.5176773561217396e-03,8.1602245525401831e-04,2.0376408323344539e-04
45,9.5411814411034135e-03,1.0012097622416553e-03,1.9021628496675930e-03,2.1822292229492011e-03,1.9971749190839691e-03,1.4696399789684573e-03,7.9085415614981911e-04,1.9791055204271821e-04
46,9.2359055069444265e-03,9.6868634678507772e-04,1.8405878135719621e-03,2.1118031514772979e-03,1.9331092571394427e-03,1.4230853087453680e-03,7.6642401384277407e-04,1.9220961538250642e-04
47,8.9401409211942191e-03,9.3717427683593355e-04,1.7809391437800194e-03,2.0436054586979225e-03,1.8710712512470605e-03,1.3779737702609481e-03,7.4271712785237490e-04,1.8665989251996198e-04
48,8.6536319080642438e-03,9.0664961453082850e-04,1.7231671485779909e-03,1.9775719288103464e-03,1.8110003863427075e-03,1.3342657515262543e-03,7.1971758569672455e-04,1.8125949257939431e-04
49,8.3761228572923844e-03,8.7708768384934849e-04,1.6672216823933551e-03,1.9136392971582671e-03,1.7528374601493064e-03,1.2919218336653977e-03,6.9740876962086416e-04,1.7600613045584487e-04
50,8.1073596277050214e-03,8.4846334674384158e-04,1.6130524887497776e-03,1.8517453744202159e-03,1.6965246237419167e-03,1.2509029717831985e-03,6.7577360159939341e-04,1.7089722066667752e-04
51,7.8470905933982985e-03,8.2075122828233942e-04,1.5606094799599985e-03,1.7918291465756544e-03,1.6420054105617391e-03,1.2111706362012168e-03,6.5479473856651556e-04,1.6592995325083459e-04
52,7.5950674767660785e-03,7.9392589951776790e-04,1.5098429638921611e-03,1.7338308537647340e-03,1.5892247553673307e-03,1.1726869216542827e-03,6.3445472750672024e-04,1.6110135506308272e-04
53,7.3510460051060614e-03,7.6796202531427050e-04,1.4607038264972572e-03,1.6776920508743346e-03,1.5381290044812130e-03,1.1354146305801716e-03,6.1473612817069720e-04,1.5640833918811628e-04
54,7.1147864213173054e-03,7.4283448313457374e-04,1.4131436773975447e-03,1.6233556523947894e-03,1.4886659185592442e-03,1.0993173354625183e-03,5.9562160967669602e-04,1.5184774469193972e-04
55,6.8860538740430710e-03,7.1851845777585154e-04,1.3671149646674499e-03,1.5707659638120278e-03,1.4407846689826107e-03,1.0643594242437198e-03,5.7709402604666081e-04,1.4741636851475003e-04
56,6.6646187083305207e-03,6.9498951619870403e-04,1.3225710639553022e-03,1.5198687015358602e-03,1.3944358288509179e-03,1.0305061320645820e-03,5.5913647475181220e-04,1.4311099097334177e-04
57,6.4502566743233590e-03,6.7222366589444668e-04,1.2794663462671735e-03,1.4706110031208444e-03,1.3495713594412783e-03,9.9772356197430981e-04,5.4173234155765928e-04,1.3892839606764686e-04
58,6.2427490685500568e-03,6.5019739965514072e-04,1.2377562280385503e-03,1.4229414293134516e-03,1.3061445928936662e-03,9.6597869675904698e-04,5.2486533432647136e-04,1.3486538756373015e-04
59,6.0418828199162097e-03,6.2888772912824558e-04,1.1973972065347812e-03,1.3768099592585718e-03,1.2641102117873725e-03,9.3523940363638000e-04,5.0851950792602137e-04,1.3091880164483653e-04
60,5.8474505304693834e-03,6.0827220913665079e-04,1.1583468831297232e-03,1.3321679800192558e-03,1.2234242261873014e-03,9.0547443323846601e-04,4.9267928198284679e-04,1.2708551677513872e-04
61,5.6592504793080978e-03,5.8832895441123401e-04,1.1205639765989662e-03,1.2889682714048339e-03,1.1840439486617282e-03,8.7665341404297896e-04,4.7732945288703308e-04,1.2336246130132485e-04
62,5.4770865965947978e-03,5.6903665010553774e-04,1.0840083282169679e-03,1.2471649869627934e-03,1.1459279677045293e-03,8.4874684319698082e-04,4.6245520118805500e-04,1.1974661921993317e-04
63,5.3007684134576153e-03,5.5037455723115311e-04,1.0486409001559430e-03,1.2067136318673374e-03,1.1090361199342287e-03,8.2172607450467061e-04,4.4804209530507888e-04,1.1623503445920425e-04
64,5.1301109925873554e-03,5.3232251396009129e-04,1.0144237684395166e-03,1.1675710383307846e-03,1.0733294613888020e-03,7.9556330420806293e-04,4.3407609230031857e-04,1.1282481395977879e-04
65,4.9649348435209240e-03,5.1486093358027690e-04,9.8132011149858374e-04,1.1296953390711722e-03,1.0387702381883797e-03,7.7023155507391404e-04,4.2054353632252855e-04,1.0951312978606890e-04
66,4.8050658259234649e-03,4.9797079975692749e-04,9.4929419520423358e-04,1.0930459392890950e-03,1.0053218567971345e-03,7.4570465920567391e-04,4.0743115521306515e-04,1.0629722045733591e-04
67,4.6503350436152479e-03,4.8163365964147634e-04,9.1831135510772220e-04,1.0575834875374351e-03,9.7294885408009144e-04,7.2195723992194815e-04,3.9472605567396845e-04,1.0317439165260606e-04
68,4.5005787316174644e-03,4.6583161527713793e-04,8.8833797649591245e-04,1.0232698458078639e-03,9.4161686731974699e-04,6.9896469297966947e-04,3.8241571732205358e-04,1.0014201641507952e-04
69,4.3556381380975067e-03,4.5054731367310174e-04,8.5934147276857831e-04,9.9006805910666117e-04,9.1129260433071022e-04,6.7670316736832001e-04,3.7048798589169442e-04,9.7197534958440621e-05
70,4.2153594027660177e-03,4.3576393585508910e-04,8.3129026255841093e-04,9.5794232474833395e-04,8.8194381378753524e-04,6.5514954585900714e-04,3.5893106579914857e-04,9.4338454158492569e-05
71,4.0795934330042040e-03,4.2146518514648272e-04,8.0415374594278817e-04,9.2685796155782317e-04,8.5353925586109051e-04,6.3428142545727119e-04,3.4773351224071878e-04,9.1562346798029721e-05
72,3.9481957787715020e-03,4.0763527488964479e-04,7.7790228003620269e-04,8.9678137913985691e-04,8.2604867324176845e-04,6.1407709787980472e-04,3.3688422296403837e-04,8.8866850620186321e-05
73,3.8210265071531380e-03,3.9425891577989737e-04,7.5250715420180337e-04,8.6768004734652537e-04,7.9944276261322629e-04,5.9451553015167559e-04,3.2637242982487080e-04,8.6249667235139272e-05
74,3.6979500772482566e-03,3.8132130295370862e-04,7.2794056507825421e-04,8.3952246605073521e-04,7.7369314662785352e-04,5.7557634540123697e-04,3.1618769021989491e-04,8.3708560916573408e-05
75,3.5788352159667647e-03,3.6880810294687616e-04,7.0417559158271210e-04,8.1227813531328102e-04,7.4877234642448619e-04,5.5723980391394145e-04,3.0631987846807421e-04,8.1241357317393762e-05
76,3.4635547951926151e-03,3.5670544061706635e-04,6.8118617002110805e-04,7.8591752601437487e-04,7.2465375471979265e-04,5.3948678449313706e-04,2.9675917719862790e-04,7.8845942128508313e-05
77,3.3519857106792403e-03,3.4499988610724300e-04,6.5894706941211820e-04,7.6041205100612567e-04,7.0131160949703101e-04,5.2229876616510936e-04,2.8749606879173342e-04,7.6520259699879839e-05
78,3.2440087629662371e-03,3.3367844191169497e-04,6.3743386711049600e-04,7.3573403683033494e-04,6.7872096830931777e-04,5.0565781025674284e-04,2.7852132690838556e-04,7.4262311639264621e-05
79,3.1395085405426688e-03,3.2272853009405767e-04,6.1662292479811606e-04,7.1185669603573021e-04,6.5685768320900690e-04,4.8954654286685877e-04,2.6982600813792927e-04,7.2070155400970391e-05
80,3.0383733054294162e-03,3.1213797969650110e-04,5.9649136489663634e-04,6.8875410012010749e-04,6.3569837631010241e-04,4.7394813774628863e-04,2.6140144378533322e-04,6.9941902874446648e-05
81,2.9404948813090042e-03,3.0189501437078066e-04,5.7701704744363516e-04,6.6640115311559318e-04,6.1522041598669765e-04,4.5884629959681150e-04,2.5323923181501872e-04,6.7875718980466875e-05
82,2.8457685442949878e-03,2.9198824025482154e-04,5.5817854746405358e-04,6.4477356582913351e-04,5.9540189370714666e-04,4.4422524779505869e-04,2.4533122896378380e-04,6.5869820280989891e-05
83,2.7540929164027953e-03,2.8240663411270578e-04,5.3995513286043658e-04,6.2384783074521716e-04,5.7622160150092808e-04,4.3006970054419388e-04,2.3766954303188739e-04,6.3922473607426554e-05
84,2.6653698617591336e-03,2.7313953175112923e-04,5.2232674283855059e-04,6.0360119759358120e-04,5.5765901005289510e-04,4.1636485945349981e-04,2.3024652535854335e-04,6.2031994710933931e-05
85,2.5795043855666075e-03,2.6417661672145144e-04,5.0527396687923237e-04,5.8401164958111476e-04,5.3969424741772570e-04,4.0309639454383069e-04,2.2305476348579006e-04,6.0196746937462779e-05
86,2.4964045358234930e-03,2.5550790931321037e-04,4.8877802426259827e-04,5.6505788028425564e-04,5.2230807834586362e-04,3.9025042967514022e-04,2.1608707401286409e-04,5.8415139929561084e-05
87,2.4159813077849110e-03,2.4712375584231688e-04,4.7282074414685941e-04,5.4671927119576776e-04,5.0548188421099924e-04,3.7781352839089030e-04,2.0933649564172549e-04,5.6685628356351885e-05
88,2.3381485511406262e-03,2.3901481823497236e-04,4.5738454620079951e-04,5.2897586991783264e-04,4.8919764352815180e-04,3.6577268017303524e-04,2.0279628241319931e-04,5.5006710672634939e-05
89,2.2628228798757450e-03,2.3117206390658849e-04,4.4245242178638400e-04,5.1180836899179512e-04,4.7343791305063450e-04,3.5411528710040075e-04,1.9645989713225619e-04,5.3376927907686247e-05
90,2.1899235847734943e-03,2.2358675593356326e-04,4.2800791568585852e-04,4.9519808535363515e-04,4.5818580943358971e-04,3.4282915090260466e-04,1.9032100498021288e-04,5.1794862484030470e-05
91,2.1193725485136334e-03,2.1625044351462493e-04,4.1403510836601369e-04,4.7912694040323615e-04,4.4342499145133102e-04,3.3190246040115152e-04,1.8437346731105153e-04,5.0259137066224589e-05
92,2.0510941633157184e-03,2.0915495271754556e-04,4.0051859877093902e-04,4.6357744067473836e-04,4.2913964275541604e-04,3.2132377932896382e-04,1.7861133562861075e-04,4.8768413439505306e-05
93,1.9850152510731160e-03,2.0229237750631255e-04,3.8744348763354228e-04,4.4853265909468581e-04,4.1531445516016364e-04,3.1108203451934459e-04,1.7302884574105963e-04,4.7321391418007791e-05
94,1.9210649859212037e-03,1.9565507104329046e-04,3.7479536129528430e-04,4.3397621681424286e-04,4.0193461244221462e-04,3.0116650445520147e-04,1.6762041208881801e-04,4.5916807782152256e-05
95,1.8591748191815077e-03,1.8923563726048977e-04,3.6256027602297363e-04,4.1989226560147061e-04,3.8898577464069496e-04,2.9156680816926371e-04,1.6238062224190454e-04,4.4553435244710124e-05
96,1.7992784066223639e-03,1.8302692269374593e-04,3.5072474281100792e-04,4.0626547077947156e-04,3.7645406284456584e-04,2.8227289448599696e-04,1.5730423156257612e-04,4.3230081444999580e-05
97,1.7413115379760968e-03,1.7702200857339580e-04,3.3927571265714585e-04,3.9308099469613088e-04,3.6432604445382581e-04,2.7327503159593644e-04,1.5238615802904727e-04,4.1945587970614693e-05
98,1.6852120686524422e-03,1.7121420316489484e-04,3.2820056229969401e-04,3.8032448071117342e-04,3.5258871890135081e-04,2.6456379695322281e-04,1.4762147721604456e-04,4.0698829406061744e-05
99,1.6309198535880975e-03,1.6559703435273652e-04,3.1748708040389478e-04,3.6798203768632063e-04,3.4122950382232318e-04,2.5613006748721973e-04,1.4300541742794665e-04,3.9488712407656242e-05
100,1.5783766831726231e-03,1.6016424246100369e-04,3.0712345418527752e-04,3.5604022496444194e-04,3.3023622165838335e-04,2.4796501011921292e-04,1.3853335498028067e-04,3.8314174804023306e-05
101,1.5275262211915492e-03,1.5490977330389109e-04,2.9709825645777958e-04,3.4448603782375598e-04,3.1959708668386193e-04,2.4006007257533515e-04,1.3420080962538541e-04,3.7174184721540059e-05
102,1.4783139447283114e-03,1.4982777145958185e-04,2.8740043309453500e-04,3.3330689339333057e-04,3.0930069244167505e-04,2.3240697448702100e-04,1.3000344011810796e-04,3.6067739734059989e-05
103,1.4306870859675691e-03,1.4491257376092817e-04,2.7801929088936729e-04,3.2249061701635352e-04,2.9933599957672095e-04,2.2499769877046811e-04,1.2593703991746610e-04,3.4993866036264988e-05
104,1.3845945758434901e-03,1.4015870299647894e-04,2.6894448580719148e-04,3.1202542904789439e-04,2.8969232405487341e-04,2.1782448327676681e-04,1.2199753302028567e-04,3.3951617639999428e-05
105,1.3399869894777138e-03,1.3556086181550325e-04,2.6016601161173083e-04,3.0189993207413999e-04,2.8035932575593676e-04,2.1087981270454618e-04,1.1818096992290497e-04,3.2940075592951962e-05
106,1.2968164933528955e-03,1.3111392683077999e-04,2.5167418885916812e-04,2.9210309854036678e-04,2.7132699742920603e-04,2.0415641076718477e-04,1.1448352370712633e-04,3.1958347219063602e-05
107,1.2550367941689649e-03,1.2681294291305324e-04,2.4345965424659149e-04,2.8262425877520134e-04,2.6258565400055019e-04,1.9764723260682815e-04,1.1090148624668574e-04,3.1005565380054757e-05
108,1.2146030893305118e-03,1.2265311767119280e-04,2.3551335030433813e-04,2.7345308939901656e-04,2.5412592222022180e-04,1.9134545744765765e-04,1.0743126453060579e-04,3.0080887757479105e-05
109,1.1754720190150026e-03,1.1862981611224012e-04,2.2782651542159851e-04,2.6457960210461278e-04,2.4593873064087703e-04,1.8524448148105508e-04,1.0406937709989173e-04,2.9183496154727371e-05
110,1.1376016197728314e-03,1.1473855547566916e-04,2.2039067419490354e-04,2.5599413279863564e-04,2.3801529991557111e-04,1.7933791097550619e-04,1.0081245059412536e-04,2.8312595818420063e-05
111,1.1009512796115262e-03,1.1097500023633863e-04,2.1319762808938669e-04,2.4768733109248829e-04,2.3034713340577487e-04,1.7361955560428637e-04,9.7657216404607386e-05,2.7467414778643913e-05
112,1.0654816945177318e-03,1.0733495727076316e-04,2.0623944640297688e-04,2.3965015013179848e-04,2.2292600808973307e-04,1.6808342198416530e-04,9.4600507430792340e-05,2.6647203207502526e-05
113,1.0311548263718824e-03,1.0381437118148100e-04,1.9950845752394984e-04,2.3187383675380468e-04,2.1574396576176191e-04,1.6272370741856349e-04,9.1639254936854350e-05,2.5851232795467223e-05
114,9.9793386221176997e-04,1.0040931977444369e-04,1.9299724047253095e-04,2.2434992196232218e-04,2.0879330451334903e-04,1.5753479383878147e-04,8.8770485505313285e-05,2.5078796145029137e-05
115,9.6578317480246645e-04,9.7116009684502586e-05,1.8669861671750688e-04,2.1707021171024843e-04,2.0206657048718737e-04,1.5251124193711133e-04,8.5991318084741188e-05,2.4329206181168822e-05
116,9.3466828447131948e-04,9.3930772144211759e-05,1.8060564225906613e-04,2.1002677797985630e-04,1.9555654989553224e-04,1.4764778548582161e-04,8.3298961128657891e-05,2.3601795578173632e-05
117,9.0455582216794064e-04,9.0850058891310894e-05,1.7471159996934667e-04,2.0321195015141066e-04,1.8925626129452796e-04,1.4293932583618688e-04,8.0690709822809961e-05,2.2895916202347636e-05
118,8.7541349371032893e-04,8.7870438210392517e-05,1.6900999218242091e-04,1.9661830665092494e-04,1.8315894810639756e-04,1.3838092659190779e-04,7.8163943398113064e-05,2.2210938570172027e-05
119,8.4721004517942437e-04,8.4988591104395920e-05,1.6349453352569888e-04,1.9023866686814850e-04,1.7725807138163573e-04,1.3396780845143901e-04,7.5716122526618834e-05,2.1546251321487581e-05
120,8.1991522942554448e-04,8.2201307591705559e-05,1.5815914398497293e-04,1.8406608333614629e-04,1.7154730279358047e-04,1.2969534421390834e-04,7.3344786797948036e-05,2.0901260707282980e-05
121,7.9349977365126482e-04,7.9505483124762789e-05,1.5299794219556599e-04,1.7809383416409375e-04,1.6602051785797413e-04,1.2555905394347260e-04,7.1047552273710012e-05,2.0275390091685572e-05
122,7.6793534803640501e-04,7.6898115126229033e-05,1.4800523895227758e-04,1.7231541571516784e-04,1.6067178937034877e-04,1.2155460028711556e-04,6.8822109117503552e-05,1.9668079467762654e-05
123,7.4319453537183787e-04,7.4376299638863479e-05,1.4317553093104991e-04,1.6672453552166503e-04,1.5549538105429290e-04,1.1767778394104468e-04,6.6666219298168751e-05,1.9078784986753035e-05
124,7.1925080166987073e-04,7.1937228085400284e-05,1.3850349461549594e-04,1.6131510542971984e-04,1.5048574141387014e-04,1.1392453926099487e-04,6.4577714364030158e-05,1.8506978500359537e-05
125,6.9607846771996371e-04,6.9578184134828753e-05,1.3398398042164782e-04,1.5608123496623801e-04,1.4563749778367108e-04,1.1029093001189225e-04,6.2554493285941822e-05,1.7952147115743924e-05
126,6.7365268155951310e-04,6.7296540671595156e-05,1.2961200701449338e-04,1.5101722492088515e-04,1.4094545057018049e-04,1.0677314525247186e-04,6.0594520367011291e-05,1.7413792762875851e-05
127,6.5194939183039471e-04,6.5089756864357008e-05,1.2538275581007113e-04,1.4611756113620057e-04,1.3640456767834163e-04,1.0336749535058098e-04,5.8695823216945735e-05,1.6891431773897528e-05
128,6.3094532199286818e-04,6.2955375331028514e-05,1.2129156565709400e-04,1.4137690849912120e-04,1.3200997911738999e-04,1.0007040812503261e-04,5.6856490789026436e-05,1.6384594474175291e-05
129,6.1061794536935445e-04,6.0891019396961898e-05,1.1733392769226227e-04,1.3679010512741439e-04,1.2775697178021503e-04,9.6878425110003151e-05,5.5074671477779089e-05,1.5892824784718577e-05
130,5.9094546099145633e-04,5.8894390443211368e-05,1.1350548036361392e-04,1.3235215674472386e-04,1.2364098439069046e-04,9.3788197938093329e-05,5.3348571275467617e-05,1.5415679835655765e-05
131,5.7190677022444147e-04,5.6963265341924969e-05,1.0980200461644155e-04,1.2805823123813252e-04,1.1965760261358747e-04,9.0796484838293770e-05,5.1676451985596138e-05,1.4952729590464973e-05
132,5.5348145414422600e-04,5.5095493976006306e-05,1.0621941923648053e-04,1.2390365339234096e-04,1.1580255432185746e-04,8.7900147245214010e-05,5.0056629491660441e-05,1.4503556480666335e-05
133,5.3564975164268832e-04,5.3288996840280611e-05,1.0275377634524343e-04,1.1988389979474733e-04,1.1207170501623410e-04,8.5096146516048425e-05,4.8487472079444063e-05,1.4067755050690334e-05
134,5.1839253823791095e-04,5.1541762721489970e-05,9.9401257042540836e-05,1.1599459390589815e-04,1.0846105339226658e-04,8.2381540751863842e-05,4.6967398811206931e-05,1.3644931612644657e-05
135,5.0169130556669897e-04,4.9851846454529543e-05,9.6158167191388904e-05,1.1223150128995539e-04,1.0496672705004969e-04,7.9753481719900332e-05,4.5494877950165444e-05,1.3234703910709644e-05
136,4.8552814153744056e-04,4.8217366752421553e-05,9.3020933340659344e-05,1.0859052499999788e-04,1.0158497834206808e-04,7.7209211873681955e-05,4.4068425433712048e-05,1.2836700794899742e-05
137,4.6988571112208046e-04,4.6636504107604928e-05,8.9986098780976985e-05,1.0506770111314038e-04,9.8312180354717546e-05,7.4746061467834409e-05,4.2686603393870666e-05,1.2450561903935512e-05
138,4.5474723776665167e-04,4.5107498762198501e-05,8.7050319729516858e-05,1.0165919441061561e-04,9.5144823019207604e-05,7.2361445764605140e-05,4.1348018723530143e-05,1.2075937356977792e-05
139,4.4009648540047232e-04,4.3628648744971517e-05,8.4210361639492639e-05,9.8361294198120037e-05,9.2079509347686787e-05,7.0052862329175866e-05,4.0051321687043343e-05,1.1712487453982102e-05
140,4.2591774102474731e-04,4.2198307972830084e-05,8.1463095630265563e-05,9.5170410261876038e-05,8.9112951790565101e-05,6.7817888410949670e-05,3.8795204573822689e-05,1.1359882384438175e-05
141,4.1219579786193512e-04,4.0814884414699495e-05,7.8805495034135037e-05,9.2083068956009298e-05,8.6241968711136537e-05,6.5654178408083776e-05,3.7578400393605361e-05,1.1017801944265619e-05
142,3.9891593904783424e-04,3.9476838315752190e-05,7.6234632055999812e-05,8.9095909416982122e-05,8.3463480973729144e-05,6.3559461412625792e-05,3.6399681612102231e-05,1.0685935260642983e-05
