t,f_total,survival_before,survival_after
56,6.6738809299456622e-03,2.2983389681605201e-01,2.2316001588610637e-01
57,6.4753619585081997e-03,2.2316001588610637e-01,2.1668465392759817e-01
58,6.2829214676361793e-03,2.1668465392759817e-01,2.1040173245996205e-01
59,6.0963757803197786e-03,2.1040173245996205e-01,2.0430535667964228e-01
60,5.9155452859354293e-03,2.0430535667964228e-01,1.9838981139370684e-01
61,5.7402545847886430e-03,1.9838981139370684e-01,1.9264955680891824e-01
62,5.5703325943060886e-03,1.9264955680891824e-01,1.8707922421461215e-01
63,5.4056126217161809e-03,1.8707922421461215e-01,1.8167361159289594e-01
64,5.2459324075502080e-03,1.8167361159289594e-01,1.7642767918534580e-01
65,5.0911341438378988e-03,1.7642767918534580e-01,1.7133654504150791e-01
66,4.9410644704575178e-03,1.7133654504150791e-01,1.6639548057105039e-01
67,4.7955744527264704e-03,1.6639548057105039e-01,1.6159990611832392e-01
68,4.6545195429805678e-03,1.6159990611832392e-01,1.5694538657534338e-01
69,4.5177595285849585e-03,1.5694538657534338e-01,1.5242762704675844e-01
70,4.3851584685443068e-03,1.5242762704675844e-01,1.4804246857821413e-01
71,4.2565846206316024e-03,1.4804246857821413e-01,1.4378588395758252e-01
72,4.1319103607312495e-03,1.4378588395758252e-01,1.3965397359685128e-01
73,4.0110120958909085e-03,1.3965397359685128e-01,1.3564296150096039e-01
74,3.8937701723956997e-03,1.3564296150096039e-01,1.3174919132856472e-01
75,3.7800687800160710e-03,1.3174919132856472e-01,1.2796912254854864e-01
76,3.6697958534352201e-03,1.2796912254854864e-01,1.2429932669511343e-01
77,3.5628429717317446e-03,1.2429932669511343e-01,1.2073648372338169e-01
78,3.4591052566769285e-03,1.2073648372338169e-01,1.1727737846670476e-01
79,3.3584812705023206e-03,1.1727737846670476e-01,1.1391889719620246e-01
80,3.2608729137008881e-03,1.1391889719620246e-01,1.1065802428250157e-01
81,3.1661853233429047e-03,1.1065802428250157e-01,1.0749183895915868e-01
82,3.0743267723148961e-03,1.0749183895915868e-01,1.0441751218684379e-01
83,2.9852085698254789e-03,1.0441751218684379e-01,1.0143230361701830e-01
84,2.8987449634649350e-03,1.0143230361701830e-01,9.8533558653553399e-02
85,2.8148530430551532e-03,9.8533558653553399e-02,9.5718705610498236e-02
86,2.7334526464824218e-03,9.5718705610498236e-02,9.2985252964015830e-02
87,2.6544662676668170e-03,9.2985252964015830e-02,9.0330786696349002e-02
88,2.5778189667881022e-03,9.0330786696349002e-02,8.7752967729560927e-02
89,2.5034382828585089e-03,8.7752967729560927e-02,8.5249529446702416e-02
90,2.4312541487071884e-03,8.5249529446702416e-02,8.2818275297995236e-02
91,2.3611988084188892e-03,8.2818275297995236e-02,8.0457076489576340e-02
92,2.2932067372503648e-03,8.0457076489576340e-02,7.8163869752325990e-02
93,2.2272145640315987e-03,7.8163869752325990e-02,7.5936655188294400e-02
94,2.1631609960449869e-03,7.5936655188294400e-02,7.3773494192249406e-02
95,2.1009867463638006e-03,7.3773494192249406e-02,7.1672507445885617e-02
96,2.0406344636212876e-03,7.1672507445885617e-02,6.9631872982264337e-02
97,1.9820486641735145e-03,6.9631872982264337e-02,6.7649824318090815e-02
98,1.9251756666122171e-03,6.7649824318090815e-02,6.5724648651478618e-02
99,1.8699635285783921e-03,6.5724648651478618e-02,6.3854685122900226e-02
100,1.8163619858229255e-03,6.3854685122900226e-02,6.2038323137077300e-02
101,1.7643223934571226e-03,6.2038323137077300e-02,6.0274000743620181e-02
102,1.7137976693333819e-03,6.0274000743620181e-02,5.8560203074286804e-02
103,1.6647422394943953e-03,5.8560203074286804e-02,5.6895460834792411e-02
104,1.6171119856280101e-03,5.6895460834792411e-02,5.5278348849164410e-02
105,1.5708641944641999e-03,5.5278348849164410e-02,5.3707484654700204e-02
106,1.5259575090503467e-03,5.3707484654700204e-02,5.2181527145649872e-02
107,1.4823518818412047e-03,5.2181527145649872e-02,5.0699175263808662e-02
108,1.4400085295404070e-03,5.0699175263808662e-02,4.9259166734268257e-02
109,1.3988898896311365e-03,4.9259166734268257e-02,4.7860276844637131e-02
110,1.3589595785345988e-03,4.7860276844637131e-02,4.6501317266102529e-02
111,1.3201823513361041e-03,4.6501317266102529e-02,4.5181134914766441e-02
112,1.2825240630199206e-03,4.5181134914766441e-02,4.3898610851746511e-02
113,1.2459516311555143e-03,4.3898610851746511e-02,4.2652659220590999e-02
114,1.2104329999793456e-03,4.2652659220590999e-02,4.1442226220611660e-02
115,1.1759371058180233e-03,4.1442226220611660e-02,4.0266289114793644e-02
116,1.1424338438002753e-03,4.0266289114793644e-02,3.9123855270993366e-02
117,1.1098940358069131e-03,3.9123855270993366e-02,3.8013961235186459e-02
118,1.0782893996096798e-03,3.8013961235186459e-02,3.6935671835576778e-02
119,1.0475925191515900e-03,3.6935671835576778e-02,3.5888079316425195e-02
120,1.0177768159230975e-03,3.5888079316425195e-02,3.4870302500502097e-02
121,9.8881652139011381e-04,3.4870302500502097e-02,3.3881485979111982e-02
122,9.6068665043157978e-04,3.3881485979111982e-02,3.2920799328680403e-02
123,9.3336297574594127e-04,3.2920799328680403e-02,3.1987436352934467e-02
124,9.0682200318748050e-04,3.1987436352934467e-02,3.1080614349746991e-02
125,8.8104094799503212e-04,3.1080614349746991e-02,3.0199573401751955e-02
126,8.5599771187713672e-04,3.0199573401751955e-02,2.9343575689874821e-02
127,8.3167086091916729e-04,2.9343575689874821e-02,2.8511904828955659e-02
128,8.0803960427940124e-04,2.8511904828955659e-02,2.7703865224676254e-02
129,7.8508377364239895e-04,2.7703865224676254e-02,2.6918781451033859e-02
130,7.6278380339938874e-04,2.6918781451033859e-02,2.6155997647634471e-02
131,7.4112071152664929e-04,2.6155997647634471e-02,2.5414876936107826e-02
132,7.2007608113412540e-04,2.5414876936107826e-02,2.4694800854973702e-02
133,6.9963204265770631e-04,2.4694800854973702e-02,2.3995168812315996e-02
134,6.7977125666974212e-04,2.3995168812315996e-02,2.3315397555646260e-02
135,6.6047689728347561e-04,2.3315397555646260e-02,2.2654920658362783e-02
136,6.4173263612812229e-04,2.2654920658362783e-02,2.2013188022234665e-02
137,6.2352262687233794e-04,2.2013188022234665e-02,2.1389665395362328e-02
138,6.0583149027478478e-04,2.1389665395362328e-02,2.0783833905087541e-02
139,5.8864429974142746e-04,2.0783833905087541e-02,2.0195189605346116e-02
140,5.7194656737007783e-04,2.0195189605346116e-02,1.9623243037976041e-02
141,5.5572423046354653e-04,1.9623243037976041e-02,1.9067518807512493e-02
142,5.3996363849357471e-04,1.9067518807512493e-02,1.8527555169018918e-02
143,5.2465154049847757e-04,1.8527555169018918e-02,1.8002903628520445e-02
144,5.0977507289817867e-04,1.8002903628520445e-02,1.7493128555622267e-02
145,4.9532174771100429e-04,1.7493128555622267e-02,1.6997806807911263e-02
146,4.8127944115728381e-04,1.6997806807911263e-02,1.6516527366753981e-02
147,4.6763638263543582e-04,1.6516527366753981e-02,1.6048890984118547e-02
148,4.5438114405682806e-04,1.6048890984118547e-02,1.5594509840061719e-02
149,4.4150262952628291e-04,1.5594509840061719e-02,1.5153007210535438e-02
150,4.2899006535564741e-04,1.5153007210535438e-02,1.4724017145179793e-02
151,4.1683299039837926e-04,1.4724017145179793e-02,1.4307184154781412e-02
152,4.0502124669359999e-04,1.4307184154781412e-02,1.3902162908087812e-02
153,3.9354497040854601e-04,1.3902162908087812e-02,1.3508617937679268e-02
154,3.8239458306880459e-04,1.3508617937679268e-02,1.3126223354610464e-02
155,3.7156078306616004e-04,1.3126223354610464e-02,1.2754662571544305e-02
156,3.6103453743428586e-04,1.2754662571544305e-02,1.2393628034110021e-02
157,3.5080707388291993e-04,1.2393628034110021e-02,1.2042820960227100e-02
158,3.4086987308153187e-04,1.2042820960227100e-02,1.1701951087145569e-02
159,3.3121466118385770e-04,1.1701951087145569e-02,1.1370736425961713e-02
160,3.2183340258501577e-04,1.1370736425961713e-02,1.1048903023376697e-02
161,3.1271829290324828e-04,1.1048903023376697e-02,1.0736184730473450e-02
162,3.0386175217864521e-04,1.0736184730473450e-02,1.0432322978294807e-02
163,2.9525641828150549e-04,1.0432322978294807e-02,1.0137066560013300e-02
164,2.8689514052327629e-04,1.0137066560013300e-02,9.8501714194900239e-03
165,2.7877097346328314e-04,9.8501714194900239e-03,9.5714004460267406e-03
166,2.7087717090472271e-04,9.5714004460267406e-03,9.3005232751220204e-03
167,2.6320718007364106e-04,9.3005232751220204e-03,9.0373160950483790e-03
168,2.5575463597485477e-04,9.0373160950483790e-03,8.7815614590735259e-03
169,2.4851335591900110e-04,8.7815614590735259e-03,8.5330481031545245e-03
170,2.4147733421511929e-04,8.5330481031545245e-03,8.2915707689394068e-03
171,2.3464073702337450e-04,8.2915707689394068e-03,8.0569300319160327e-03
172,2.2799789736273115e-04,8.0569300319160327e-03,7.8289321345533028e-03
173,2.2154331026857612e-04,7.8289321345533028e-03,7.6073888242847252e-03
174,2.1527162809547172e-04,7.6073888242847252e-03,7.3921171961892559e-03
175,2.0917765596039240e-04,7.3921171961892559e-03,7.1829395402288627e-03
176,2.0325634732196846e-04,7.1829395402288627e-03,6.9796831929068957e-03
177,1.9750279969141628e-04,6.9796831929068957e-03,6.7821803932154798e-03
178,1.9191225047099055e-04,6.7821803932154798e-03,6.5902681427444897e-03
179,1.8648007291593939e-04,6.5902681427444897e-03,6.4037880698285497e-03
180,1.8120177221608475e-04,6.4037880698285497e-03,6.2225862976124664e-03
181,1.7607298169328419e-04,6.2225862976124664e-03,6.0465133159191813e-03
182,1.7108945911116209e-04,6.0465133159191813e-03,5.8754238568080206e-03
183,1.6624708309361999e-04,5.8754238568080206e-03,5.7091767737144005e-03
184,1.6154184964875721e-04,5.7091767737144005e-03,5.5476349240656444e-03
185,1.5696986879494641e-04,5.5476349240656444e-03,5.3906650552706988e-03
186,1.5252736128591981e-04,5.3906650552706988e-03,5.2381376939847780e-03
187,1.4821065543182656e-04,5.2381376939847780e-03,5.0899270385529527e-03
188,1.4401618401332455e-04,5.0899270385529527e-03,4.9459108545396278e-03
189,1.3994048128586714e-04,4.9459108545396278e-03,4.8059703732537609e-03
190,1.3598018007143970e-04,4.8059703732537609e-03,4.6699901931823214e-03
191,1.3213200893509144e-04,4.6699901931823214e-03,4.5378581842472308e-03
192,1.2839278944369443e-04,4.5378581842472308e-03,4.4094653948035367e-03
193,1.2475943350444697e-04,4.4094653948035367e-03,4.2847059612990904e-03
194,1.2122894078071788e-04,4.2847059612990904e-03,4.1634770205183722e-03
195,1.1779839618290626e-04,4.1634770205183722e-03,4.0456786243354666e-03
196,1.1446496743206760e-04,4.0456786243354666e-03,3.9312136569033991e-03
197,1.1122590269412684e-04,3.9312136569033991e-03,3.8199877542092727e-03
198,1.0807852828257123e-04,3.8199877542092727e-03,3.7119092259267012e-03
199,1.0502024642758067e-04,3.7119092259267012e-03,3.6068889794991206e-03
200,1.0204853310961970e-04,3.6068889794991206e-03,3.5048404463895013e-03
201,9.9160935955576245e-05,3.5048404463895013e-03,3.4056795104339256e-03
202,9.6355072195593614e-05,3.4056795104339256e-03,3.3093244382383317e-03
203,9.3628626678799828e-05,3.3093244382383317e-03,3.2156958115595324e-03
204,9.0979349946193968e-05,3.2156958115595324e-03,3.1247164616133383e-03
205,8.8405056359004626e-05,3.1247164616133383e-03,3.0363114052543339e-03
206,8.5903622280886536e-05,3.0363114052543339e-03,2.9504077829734473e-03
207,8.3472984312372661e-05,2.9504077829734473e-03,2.8669347986610754e-03
208,8.1111137576047874e-05,2.8669347986610754e-03,2.7858236610850276e-03
209,7.8816134050956938e-05,2.7858236610850276e-03,2.7070075270340705e-03
210,7.6586080954805618e-05,2.7070075270340705e-03,2.6304214460792651e-03
211,7.4419139172557641e-05,2.6304214460792651e-03,2.5560023069067079e-03
212,7.2313521730072350e-05,2.5560023069067079e-03,2.4836887851766355e-03
213,7.0267492311469935e-05,2.4836887851766355e-03,2.4134212928651659e-03
214,6.8279363818950106e-05,2.4134212928651659e-03,2.3451419290462161e-03
215,6.6347496973828823e-05,2.3451419290462161e-03,2.2787944320723872e-03
216,6.4470298957595344e-05,2.2787944320723872e-03,2.2143241331147919e-03
217,6.2646222091827347e-05,2.2143241331147919e-03,2.1516779110229648e-03
218,6.0873762555837036e-05,2.1516779110229648e-03,2.0908041484671283e-03
219,5.9151459140954860e-05,2.0908041484671283e-03,2.0316526893261735e-03
220,5.7477892040390128e-05,2.0316526893261735e-03,1.9741747972857834e-03
221,5.5851681673639510e-05,1.9741747972857834e-03,1.9183231156121440e-03
222,5.4271487544444977e-05,1.9183231156121440e-03,1.8640516280676992e-03
223,5.2736007131332245e-05,1.8640516280676992e-03,1.8113156209363672e-03
224,5.1243974809789974e-05,1.8113156209363672e-03,1.7600716461265774e-03
225,4.9794160805177271e-05,1.7600716461265774e-03,1.7102774853214003e-03
226,4.8385370175474331e-05,1.7102774853214003e-03,1.6618921151459259e-03
227,4.7016441823017034e-05,1.6618921151459259e-03,1.6148756733229089e-03
228,4.5686247534381775e-05,1.6148756733229089e-03,1.5691894257885272e-03
229,4.4393691047611048e-05,1.5691894257885272e-03,1.5247957347409163e-03
230,4.3137707145994353e-05,1.5247957347409163e-03,1.4816580275949219e-03
231,4.1917260777641857e-05,1.4816580275949219e-03,1.4397407668172804e-03
232,4.0731346200110782e-05,1.4397407668172804e-03,1.3990094206171697e-03
233,3.9578986149365678e-05,1.3990094206171697e-03,1.3594304344678042e-03
234,3.8459231032375392e-05,1.3594304344678042e-03,1.3209712034354289e-03
235,3.7371158142669246e-05,1.3209712034354289e-03,1.2836000452927595e-03
236,3.6313870898195183e-05,1.2836000452927595e-03,1.2472861743945641e-03
237,3.5286498100841356e-05,1.2472861743945641e-03,1.2119996762937229e-03
238,3.4288193217001515e-05,1.2119996762937229e-03,1.1777114830767215e-03
239,3.3318133678582447e-05,1.1777114830767215e-03,1.1443933493981392e-03
240,3.2375520203868928e-05,1.1443933493981392e-03,1.1120178291942704e-03
241,3.1459576137679148e-05,1.1120178291942704e-03,1.0805582530565912e-03
242,3.0569546810259369e-05,1.0805582530565912e-03,1.0499887062463320e-03
243,2.9704698914382927e-05,1.0499887062463320e-03,1.0202840073319491e-03
244,2.8864319900134045e-05,1.0202840073319491e-03,9.9141968743181492e-04
245,2.8047717386871835e-05,9.9141968743181492e-04,9.6337197004494322e-04
246,2.7254218591884624e-05,9.6337197004494322e-04,9.3611775145305872e-04
247,2.6483169775258570e-05,9.3611775145305872e-04,9.0963458167780020e-04
248,2.5733935700498656e-05,9.0963458167780020e-04,8.8390064597730145e-04
249,2.5005899110452999e-05,8.8390064597730145e-04,8.5889474686684877e-04
250,2.4298460218104663e-05,8.5889474686684877e-04,8.3459628664874397e-04
251,2.3611036211807602e-05,8.3459628664874397e-04,8.1098525043693656e-04
252,2.2943060774555439e-05,8.1098525043693656e-04,7.8804218966238115e-04
253,2.2293983616883711e-05,7.8804218966238115e-04,7.6574820604549741e-04
254,2.1663270023017596e-05,7.6574820604549741e-04,7.4408493602247990e-04
255,2.1050400409888328e-05,7.4408493602247990e-04,7.2303453561259161e-04
256,2.0454869898652248e-05,7.2303453561259161e-04,7.0257966571393932e-04
257,1.9876187898357007e-05,7.0257966571393932e-04,6.8270347781558246e-04
258,1.9313877701409446e-05,6.8270347781558246e-04,6.6338960011417310e-04
259,1.8767476090509875e-05,6.6338960011417310e-04,6.4462212402366316e-04
260,1.8236532956726677e-05,6.4462212402366316e-04,6.2638559106693663e-04
261,1.7720610928394841e-05,6.2638559106693663e-04,6.0866498013854181e-04
262,1.7219285010530844e-05,6.0866498013854181e-04,5.9144569512801105e-04
263,1.6732142234465195e-05,5.9144569512801105e-04,5.7471355289354575e-04
264,1.6258781317402431e-05,5.7471355289354575e-04,5.5845477157614337e-04
265,1.5798812331626702e-05,5.5845477157614337e-04,5.4265595924451689e-04
266,1.5351856383079064e-05,5.4265595924451689e-04,5.2730410286143772e-04
267,1.4917545299040459e-05,5.2730410286143772e-04,5.1238655756239728e-04
268,1.4495521324661923e-05,5.1238655756239728e-04,4.9789103623773534e-04
269,1.4085436828090923e-05,4.9789103623773534e-04,4.8380559940964455e-04
270,1.3686954013949952e-05,4.8380559940964455e-04,4.7011864539569462e-04
271,1.3299744644930323e-05,4.7011864539569462e-04,4.5681890075076429e-04
272,1.2923489771271023e-05,4.5681890075076429e-04,4.4389541097949331e-04
273,1.2557879467898889e-05,4.4389541097949331e-04,4.3133753151159446e-04
274,1.2202612579012868e-05,4.3133753151159446e-04,4.1913491893258166e-04
275,1.1857396469901189e-05,4.1913491893258166e-04,4.0727752246268043e-04
276,1.1521946785786382e-05,4.0727752246268043e-04,3.9575557567689409e-04
277,1.1195987217498845e-05,3.9575557567689409e-04,3.8455958845939517e-04
278,1.0879249273785389e-05,3.8455958845939517e-04,3.7368033918560987e-04
279,1.0571472060064604e-05,3.7368033918560987e-04,3.6310886712554531e-04
280,1.0272402063446375e-05,3.6310886712554531e-04,3.5283646506209895e-04
281,9.9817929438379284e-06,3.5283646506209895e-04,3.4285467211826108e-04
282,9.6994053309639103e-06,3.4285467211826108e-04,3.3315526678729713e-04
283,9.4250066271329350e-06,3.3315526678729713e-04,3.2373026016016424e-04
284,9.1583708155876977e-06,3.2373026016016424e-04,3.1457188934457653e-04
285,8.8992782742804656e-06,3.1457188934457653e-04,3.0567261107029603e-04
286,8.6475155949202253e-06,3.0567261107029603e-04,2.9702509547537589e-04
287,8.4028754071420939e-06,2.9702509547537589e-04,2.8862222006823381e-04
288,8.1651562076539156e-06,2.8862222006823381e-04,2.8045706386057993e-04
289,7.9341621942190123e-06,2.8045706386057993e-04,2.7252290166636091e-04
290,7.7097031043381011e-06,2.7252290166636091e-04,2.6481319856202286e-04
291,7.4915940584972641e-06,2.6481319856202286e-04,2.5732160450352560e-04
292,7.2796554078526484e-06,2.5732160450352560e-04,2.5004194909567293e-04
293,7.0737125862262114e-06,2.5004194909567293e-04,2.4296823650944677e-04
294,6.8735959662904422e-06,2.4296823650944677e-04,2.3609464054315634e-04
295,6.6791407198233992e-06,2.3609464054315634e-04,2.2941549982333291e-04
296,6.4901866819187974e-06,2.2941549982333291e-04,2.2292531314141418e-04
297,6.3065782190391632e-06,2.2292531314141418e-04,2.1661873492237501e-04
298,6.1281641008032081e-06,2.1661873492237501e-04,2.1049057082157181e-04
299,5.9547973754017016e-06,2.1049057082157181e-04,2.0453577344617011e-04
300,5.7863352485390746e-06,2.0453577344617011e-04,1.9874943819763103e-04
301,5.6226389658009670e-06,1.9874943819763103e-04,1.9312679923183008e-04
302,5.4635736983506816e-06,1.9312679923183008e-04,1.8766322553347945e-04
303,5.3090084318603137e-06,1.8766322553347945e-04,1.8235421710161915e-04
304,5.1588158585849806e-06,1.8235421710161915e-04,1.7719540124303419e-04
305,5.0128722724911564e-06,1.7719540124303419e-04,1.7218252897054301e-04
306,4.8710574673526586e-06,1.7218252897054301e-04,1.6731147150319034e-04
307,4.7332546377302819e-06,1.6731147150319034e-04,1.6257821686546008e-04
308,4.5993502827534386e-06,1.6257821686546008e-04,1.5797886658270666e-04
309,4.4692341126244865e-06,1.5797886658270666e-04,1.5350963247008219e-04
310,4.3427989577686846e-06,1.5350963247008219e-04,1.4916683351231353e-04
311,4.2199406805548890e-06,1.4916683351231353e-04,1.4494689283175863e-04
312,4.1005580895142024e-06,1.4494689283175863e-04,1.4084633474224448e-04
313,3.9845528559859105e-06,1.4084633474224448e-04,1.3686178188625857e-04
314,3.8718294331219595e-06,1.3686178188625857e-04,1.3298995245313662e-04
315,3.7622949771832622e-06,1.3298995245313662e-04,1.2922765747595336e-04
316,3.6558592710629313e-06,1.2922765747595336e-04,1.2557179820489044e-04
317,3.5524346499734326e-06,1.2557179820489044e-04,1.2201936355491702e-04
318,3.4519359292364155e-06,1.2201936355491702e-04,1.1856742762568060e-04
319,3.3542803341156956e-06,1.1856742762568060e-04,1.1521314729156493e-04
320,3.2593874316355876e-06,1.1521314729156493e-04,1.1195375985992934e-04
321,3.1671790643283775e-06,1.1195375985992934e-04,1.0878658079560097e-04
322,3.0775792858563686e-06,1.0878658079560097e-04,1.0570900150974461e-04
323,2.9905142984554183e-06,1.0570900150974461e-04,1.0271848721128919e-04
324,2.9059123921484477e-06,1.0271848721128919e-04,9.9812574819140758e-05
325,2.8237038856788175e-06,9.9812574819140758e-05,9.6988870933461933e-05
326,2.7438210691149068e-06,9.6988870933461933e-05,9.4245049864347043e-05
327,2.6661981480786030e-06,9.4245049864347043e-05,9.1578851716268446e-05
328,2.5907711895517473e-06,9.1578851716268446e-05,8.8988080526716706e-05
329,2.5174780692158820e-06,8.8988080526716706e-05,8.6470602457500829e-05
330,2.4462584202819181e-06,8.6470602457500829e-05,8.4024344037218914e-05
331,2.3770535837675537e-06,8.4024344037218914e-05,8.1647290453451370e-05
332,2.3098065601814844e-06,8.1647290453451370e-05,7.9337483893269885e-05
333,2.2444619625745922e-06,7.9337483893269885e-05,7.7093021930695299e-05
334,2.1809659709194373e-06,7.7093021930695299e-05,7.4912055959775879e-05
335,2.1192662877804655e-06,7.4912055959775879e-05,7.2792789671995400e-05
336,2.0593120952384057e-06,7.2792789671995400e-05,7.0733477576757006e-05
337,2.0010540130333796e-06,7.0733477576757006e-05,6.8732423563723624e-05
338,1.9444440578922247e-06,6.8732423563723624e-05,6.6787979505831407e-05
339,1.8894356040065402e-06,6.6787979505831407e-05,6.4898543901824879e-05
340,1.8359833446288805e-06,6.4898543901824879e-05,6.3062560557195998e-05
341,1.7840432547554712e-06,6.3062560557195998e-05,6.1278517302440540e-05
342,1.7335725548646963e-06,6.1278517302440540e-05,5.9544944747575843e-05
343,1.6845296756814896e-06,5.9544944747575843e-05,5.7860415071894354e-05
344,1.6368742239385999e-06,5.7860415071894354e-05,5.6223540847955757e-05
345,1.5905669491065255e-06,5.6223540847955757e-05,5.4632973898849235e-05
346,1.5455697110647150e-06,5.4632973898849235e-05,5.3087404187784521e-05
347,1.5018454486873906e-06,5.3087404187784521e-05,5.1585558739097133e-05
348,1.4593581493181329e-06,5.1585558739097133e-05,5.0126200589779007e-05
349,1.4180728191080649e-06,5.0126200589779007e-05,4.8708127770670944e-05
350,1.3779554541932126e-06,4.8708127770670944e-05,4.7330172316477740e-05
351,1.3389730126872933e-06,4.7330172316477740e-05,4.5991199303790445e-05
352,1.3010933874668629e-06,4.5991199303790445e-05,4.4690105916323584e-05
353,1.2642853797264039e-06,4.4690105916323584e-05,4.3425820536597190e-05
354,1.2285186732815688e-06,4.3425820536597190e-05,4.2197301863315624e-05
355,1.1937638095994152e-06,4.2197301863315624e-05,4.1003538053716212e-05
356,1.1599921635350597e-06,4.1003538053716212e-05,3.9843545890181153e-05
357,1.1271759197547671e-06,3.9843545890181153e-05,3.8716369970426392e-05
358,1.0952880498260543e-06,3.8716369970426392e-05,3.7621081920600333e-05
359,1.0643022899559358e-06,3.7621081920600333e-05,3.6556779630644406e-05
360,1.0341931193589725e-06,3.6556779630644406e-05,3.5522586511285437e-05
361,1.0049357392373118e-06,3.5522586511285437e-05,3.4517650772048115e-05
362,9.7650605235539409e-07,3.4517650772048115e-05,3.3541144719692728e-05
363,9.4888064319251271e-07,3.3541144719692728e-05,3.2592264076500219e-05
364,9.2203675865686808e-07,3.2592264076500219e-05,3.1670227317843355e-05
365,8.9595228934524006e-07,3.1670227317843355e-05,3.0774275028498118e-05
366,8.7060575133283501e-07,3.0774275028498118e-05,2.9903669277165286e-05
367,8.4597626847830989e-07,2.9903669277165286e-05,2.9057693008686972e-05
